gene,padj
ENSMUSG00000023965.13,2.1768735877494812e-9
ENSMUSG00000003746.15,2.8452547590157357e-9
ENSMUSG00000036053.16,2.8568068558634487e-9
ENSMUSG00000062078.14,2.8703796343094215e-9
ENSMUSG00000032826.17,3.0531027792396052e-9
ENSMUSG00000020671.8,3.069549685467255e-9
ENSMUSG00000020580.9,3.1727540511838397e-9
ENSMUSG00000096054.3,3.1826673307443906e-9
ENSMUSG00000025453.16,3.213704400277833e-9
ENSMUSG00000028399.18,3.2240934785024383e-9
ENSMUSG00000053477.16,3.62027404280364e-9
ENSMUSG00000022378.13,3.635381756441011e-9
ENSMUSG00000042744.16,3.715029073272486e-9
ENSMUSG00000024544.8,3.832189660323112e-9
ENSMUSG00000037138.17,4.043891943074052e-9
ENSMUSG00000039361.11,4.509917432119239e-9
ENSMUSG00000050103.17,4.686296823911221e-9
ENSMUSG00000034574.9,4.772744245206281e-9
ENSMUSG00000052062.14,5.136454891617324e-9
ENSMUSG00000021699.17,6.705473591650692e-9
ENSMUSG00000047454.11,6.824244776004011e-9
ENSMUSG00000024867.14,7.463721945088448e-9
ENSMUSG00000047888.9,7.50686006541064e-9
ENSMUSG00000098318.7,7.75912784310824e-9
ENSMUSG00000056476.13,8.26336406787717e-9
ENSMUSG00000042228.14,1.0214263751946733e-8
ENSMUSG00000032826.17,1.0704844790935125e-8
ENSMUSG00000021699.17,1.0736035023619114e-8
ENSMUSG00000028059.15,1.1430063116214046e-8
ENSMUSG00000019726.10,1.3216256757666529e-8
ENSMUSG00000038725.12,1.5670791525002953e-8
ENSMUSG00000040506.16,1.6238110733097617e-8
ENSMUSG00000097536.2,1.8737750815245735e-8
ENSMUSG00000025453.16,1.9294309717452235e-8
ENSMUSG00000058571.10,2.033447860799162e-8
ENSMUSG00000065954.11,2.402388063818073e-8
ENSMUSG00000036158.12,2.705993248900907e-8
ENSMUSG00000028161.17,2.7197269652452272e-8
ENSMUSG00000029729.12,2.758744744581926e-8
ENSMUSG00000003746.15,3.013700792827372e-8
ENSMUSG00000031925.17,3.0570792311171856e-8
ENSMUSG00000027210.20,3.239513578377623e-8
ENSMUSG00000037174.18,3.84133848953641e-8
ENSMUSG00000028161.17,3.8631973650799355e-8
ENSMUSG00000022283.14,3.9452556090808695e-8
ENSMUSG00000042348.9,4.032052096702993e-8
ENSMUSG00000036181.2,4.1214334209027656e-8
ENSMUSG00000031453.16,4.661532795413031e-8
ENSMUSG00000031214.13,4.6834483932473815e-8
ENSMUSG00000021391.9,4.791021569872283e-8
ENSMUSG00000021745.13,4.8823334515810805e-8
ENSMUSG00000020580.9,4.8865587372590503e-08
ENSMUSG00000061080.11,5.195903733672963e-8
ENSMUSG00000020143.15,5.197384254157426e-8
ENSMUSG00000028649.17,5.5663127247421974e-8
ENSMUSG00000097536.2,6.03495984250895e-8
ENSMUSG00000097039.8,6.123957534823383e-8
ENSMUSG00000036181.2,6.416336435760275e-8
ENSMUSG00000001865.2,6.720598308109576e-8
ENSMUSG00000004347.16,6.782425562304207e-8
ENSMUSG00000036181.2,6.918602570287328e-8
ENSMUSG00000005534.10,7.213437404077501e-8
ENSMUSG00000031328.15,7.213437404077501e-8
ENSMUSG00000060131.11,7.508390379796985e-8
ENSMUSG00000045962.16,8.183287774465907e-8
ENSMUSG00000063063.12,8.36063410477281e-8
ENSMUSG00000004508.6,9.604074870633568e-8
ENSMUSG00000015968.16,9.956276438285586e-8
ENSMUSG00000022858.15,1.0962530281764447e-7
ENSMUSG00000064043.13,1.3766230895527882e-7
ENSMUSG00000039007.9,1.3838010668623072e-7
ENSMUSG00000025969.15,1.496873937509794e-7
ENSMUSG00000001348.15,1.5081528284211156e-7
ENSMUSG00000032238.17,1.5849562187723874e-7
ENSMUSG00000060012.7,1.593912700033367e-7
ENSMUSG00000061080.11,1.6450694388890227e-7
ENSMUSG00000071713.4,2.0814450271730825e-7
ENSMUSG00000049744.15,2.1840482936697217e-7
ENSMUSG00000017376.15,2.2046594931071282e-7
ENSMUSG00000059060.13,2.347928996497735e-7
ENSMUSG00000029635.15,2.435206938567817e-7
ENSMUSG00000066687.5,3.003190228243693e-7
ENSMUSG00000037174.18,3.2342790263976255e-7
ENSMUSG00000027238.17,3.2524831187955456e-7
ENSMUSG00000064363.1,3.272711005612516e-7
ENSMUSG00000086503.3,3.3752198385332774e-7
ENSMUSG00000046876.15,3.376850154115132e-7
ENSMUSG00000025969.15,3.987167620255698e-7
ENSMUSG00000039585.15,4.2325904472925304e-7
ENSMUSG00000019990.15,4.436703908089316e-7
ENSMUSG00000056899.10,4.4418805426143126e-7
ENSMUSG00000021268.17,4.616219323312132e-7
ENSMUSG00000031925.17,5.199390407075564e-7
ENSMUSG00000029108.14,5.447015991626524e-7
ENSMUSG00000053580.16,5.60492813463321e-7
ENSMUSG00000035967.15,5.770522584173558e-7
ENSMUSG00000034265.7,5.883122518188942e-7
ENSMUSG00000030067.17,6.273704644277553e-7
ENSMUSG00000092204.1,6.40830542128967e-7
ENSMUSG00000060012.7,6.559415987259908e-7
ENSMUSG00000040732.18,6.559415987259908e-7
ENSMUSG00000026727.10,6.617819200484253e-7
ENSMUSG00000030921.17,7.278231109111559e-7
ENSMUSG00000026721.15,7.388900153465503e-7
ENSMUSG00000037646.9,7.42580656465219e-7
ENSMUSG00000086503.3,7.431594135884384e-7
ENSMUSG00000043940.15,7.449867312713105e-7
ENSMUSG00000027684.16,7.76189515926397e-7
ENSMUSG00000064345.1,8.554414770464149e-7
ENSMUSG00000037112.16,8.866729551283683e-7
ENSMUSG00000061751.15,9.233529419569451e-7
ENSMUSG00000036109.17,1.2550149284922136e-6
ENSMUSG00000035967.15,1.2669476746821855e-6
ENSMUSG00000037605.16,1.3246584430687508e-6
ENSMUSG00000021268.17,1.3727609310415525e-6
ENSMUSG00000063887.13,1.450594904174406e-6
ENSMUSG00000034800.15,1.5042622414736874e-6
ENSMUSG00000028465.16,1.5169406014833585e-6
ENSMUSG00000022283.14,1.5564796544710369e-6
ENSMUSG00000022105.6,1.5622628866279857e-6
ENSMUSG00000039683.16,1.655453046421728e-6
ENSMUSG00000034154.15,1.6641150734618865e-6
ENSMUSG00000086804.8,1.6955767942325044e-6
ENSMUSG00000019920.17,1.7011350203189438e-6
ENSMUSG00000020954.15,1.8542731122475342e-6
ENSMUSG00000017376.15,1.931234793632533e-6
ENSMUSG00000020300.14,1.9416512949788746e-6
ENSMUSG00000021068.15,2.017974482565016e-6
ENSMUSG00000086804.8,2.2273180444877657e-6
ENSMUSG00000036180.15,2.282277037309558e-6
ENSMUSG00000070544.6,2.2912445664581375e-6
ENSMUSG00000066392.11,2.3269303279420697e-6
ENSMUSG00000056899.10,2.4002552495371145e-6
ENSMUSG00000027238.17,2.549471698801699e-6
ENSMUSG00000024896.8,2.5804113502663078e-6
ENSMUSG00000040732.18,2.7625918907458142e-6
ENSMUSG00000043019.12,2.7958252198401945e-6
ENSMUSG00000028399.18,3.222518937631052e-6
ENSMUSG00000059439.15,3.6547346351631194e-6
ENSMUSG00000022883.10,3.763806044710041e-6
ENSMUSG00000022685.8,3.871657841719411e-6
ENSMUSG00000032253.13,3.984333516924769e-6
ENSMUSG00000004347.16,4.049735819335626e-6
ENSMUSG00000045095.16,4.352173126979575e-6
ENSMUSG00000053641.9,4.5014979940960384e-6
ENSMUSG00000004633.17,5.278947974166599e-6
ENSMUSG00000062190.12,5.3090586403731684e-6
ENSMUSG00000021745.13,5.436821746092715e-6
ENSMUSG00000041836.10,5.618452314018294e-6
ENSMUSG00000031523.16,6.233735144555862e-6
ENSMUSG00000042348.9,6.827821736688187e-6
ENSMUSG00000055204.14,7.413142088110016e-6
ENSMUSG00000022587.14,7.4899640622217775e-6
ENSMUSG00000017288.15,7.904863374886244e-6
ENSMUSG00000034154.15,8.802680988977473e-6
ENSMUSG00000042446.16,9.131808412442604e-6
ENSMUSG00000036371.6,1.0909064212061685e-5
ENSMUSG00000024236.18,1.092282510967979e-5
ENSMUSG00000030787.4,1.0926466919766045e-5
ENSMUSG00000021745.13,1.1092954247433058e-5
ENSMUSG00000021676.9,1.1450285270016387e-5
ENSMUSG00000041815.13,1.2102417752568468e-5
ENSMUSG00000048583.16,1.2106976426106032e-5
ENSMUSG00000029687.16,1.2889417451489785e-5
ENSMUSG00000057816.7,1.2940908467180189e-5
ENSMUSG00000058571.10,1.353734306385656e-5
ENSMUSG00000026193.15,1.3722909521467469e-5
ENSMUSG00000032712.16,1.3968715291970304e-5
ENSMUSG00000040838.10,1.4600828932628956e-5
ENSMUSG00000027238.17,1.4737075222837289e-5
ENSMUSG00000040838.10,1.4850984429272913e-5
ENSMUSG00000064043.13,1.7004243279243195e-5
ENSMUSG00000061533.15,1.7947400884527633e-5
ENSMUSG00000040838.10,1.8135714881964672e-5
ENSMUSG00000025571.13,1.954465732663012e-5
ENSMUSG00000027684.16,2.013680722375436e-5
ENSMUSG00000062078.14,2.1614526008041764e-5
ENSMUSG00000019726.10,2.2387361711584646e-5
ENSMUSG00000037112.16,2.380365601502055e-5
ENSMUSG00000032253.13,2.4131525003449927e-5
ENSMUSG00000041112.15,2.4673147836188745e-5
ENSMUSG00000052942.13,2.4817351114316956e-5
ENSMUSG00000029373.7,2.7253965374912054e-5
ENSMUSG00000090386.9,2.7753856931454233e-5
ENSMUSG00000031004.8,2.7962335737069596e-5
ENSMUSG00000029823.16,2.845779698932599e-5
ENSMUSG00000062078.14,2.845779698932599e-5
ENSMUSG00000069516.7,2.8619608263794826e-5
ENSMUSG00000055204.14,2.869973418300682e-5
ENSMUSG00000061751.15,2.9400440148590362e-5
ENSMUSG00000025044.16,3.128450759664082e-5
ENSMUSG00000020077.14,3.148218500309681e-5
ENSMUSG00000033768.16,3.221529452846853e-5
ENSMUSG00000020315.18,3.536793749040345e-5
ENSMUSG00000040506.16,3.559359839202912e-5
ENSMUSG00000027797.15,3.674470764490387e-5
ENSMUSG00000049744.15,3.9688975299190554e-5
ENSMUSG00000023965.13,4.451244418440864e-5
ENSMUSG00000029373.7,4.5939483668158606e-5
ENSMUSG00000035392.17,4.649706647606257e-5
ENSMUSG00000019726.10,4.713775457184024e-5
ENSMUSG00000018501.17,4.863259286669133e-5
ENSMUSG00000028399.18,4.9107585270941475e-5
ENSMUSG00000031119.4,4.915891022972586e-5
ENSMUSG00000028525.16,4.964797805675714e-5
ENSMUSG00000093514.3,4.964797805675714e-5
ENSMUSG00000015968.16,4.982906382197062e-5
ENSMUSG00000004347.16,5.2389104286109746e-5
ENSMUSG00000021268.17,5.3864895359268584e-5
ENSMUSG00000037112.16,5.4938891985998994e-5
ENSMUSG00000101447.1,5.8610715967736876e-5
ENSMUSG00000020176.17,5.922684199238446e-5
ENSMUSG00000039197.9,5.968184879710626e-5
ENSMUSG00000031561.16,6.327114422870507e-5
ENSMUSG00000031355.16,6.344267972507372e-5
ENSMUSG00000024109.18,6.620663595858546e-5
ENSMUSG00000085925.2,6.695665319988517e-5
ENSMUSG00000021745.13,6.790041190898444e-5
ENSMUSG00000098973.1,6.970366199607255e-5
ENSMUSG00000049659.15,7.371196924304715e-5
ENSMUSG00000027238.17,7.879545905766174e-5
ENSMUSG00000052920.14,7.939534465132246e-5
ENSMUSG00000031644.19,8.081533873327777e-5
ENSMUSG00000090386.9,8.493410843324338e-5
ENSMUSG00000052516.17,8.586983979819533e-5
ENSMUSG00000029167.13,8.603678913559483e-5
ENSMUSG00000025217.14,8.912912621913849e-5
ENSMUSG00000022770.16,9.083535252654893e-5
ENSMUSG00000041058.15,9.241803226346564e-5
ENSMUSG00000019920.17,9.311808356896076e-5
ENSMUSG00000055204.14,9.544814304479483e-5
ENSMUSG00000022100.13,9.626743333514596e-5
ENSMUSG00000028906.16,9.707056780838952e-5
ENSMUSG00000027346.15,1.0278396210303988e-4
ENSMUSG00000010608.15,1.1058926530752562e-4
ENSMUSG00000047888.9,1.1058926530752562e-4
ENSMUSG00000066687.5,1.1317528127671797e-4
ENSMUSG00000039361.11,1.2456591045340173e-4
ENSMUSG00000030465.19,1.2916908123419122e-4
ENSMUSG00000024052.17,1.2936407760296822e-4
ENSMUSG00000039007.9,1.3032821607982258e-4
ENSMUSG00000034154.15,1.3058411841468482e-4
ENSMUSG00000063063.12,1.341360376565255e-4
ENSMUSG00000042228.14,1.365626127904097e-4
ENSMUSG00000052217.6,1.4241830012704166e-4
ENSMUSG00000060579.12,1.426496126683885e-4
ENSMUSG00000037112.16,1.4685414876275523e-4
ENSMUSG00000064367.1,1.48938718342404e-4
ENSMUSG00000021709.14,1.492712495590005e-4
ENSMUSG00000058571.10,1.527708379450332e-4
ENSMUSG00000047454.11,1.5476673178944838e-4
ENSMUSG00000039852.16,1.615838340149196e-4
ENSMUSG00000037646.9,1.6205314663163335e-4
ENSMUSG00000055653.13,1.7619512229360916e-4
ENSMUSG00000056073.15,1.8231622487695475e-4
ENSMUSG00000064363.1,1.9784452565031752e-4
ENSMUSG00000029729.12,2.0107994485983895e-4
ENSMUSG00000041012.4,2.0132121142457378e-4
ENSMUSG00000039153.16,2.0974849969825106e-4
ENSMUSG00000029167.13,2.1777157770217376e-4
ENSMUSG00000098318.7,2.2406561191596223e-4
ENSMUSG00000020671.8,2.263513437768545e-4
ENSMUSG00000022100.13,2.2686880545088245e-4
ENSMUSG00000024639.5,2.3381212595244863e-4
ENSMUSG00000064210.6,2.357697438486793e-4
ENSMUSG00000025855.13,2.4810793478876285e-4
ENSMUSG00000038679.16,2.5472380217409353e-4
ENSMUSG00000052512.17,2.59162706979859e-4
ENSMUSG00000024983.9,2.5961766551215777e-4
ENSMUSG00000028525.16,2.786904100872071e-4
ENSMUSG00000039167.11,2.811653822560942e-4
ENSMUSG00000040213.13,2.880985354834813e-4
ENSMUSG00000002688.7,2.900148626421368e-4
ENSMUSG00000027210.20,2.968456578434743e-4
ENSMUSG00000055653.13,3.005562558636109e-4
ENSMUSG00000038718.15,3.0181122030820465e-4
ENSMUSG00000028565.18,3.089539837326001e-4
ENSMUSG00000048264.15,3.104928562760847e-4
ENSMUSG00000037921.15,3.234824999703767e-4
ENSMUSG00000025234.11,3.3935455557401127e-4
ENSMUSG00000036109.17,3.408683154031216e-4
ENSMUSG00000024548.11,3.4425707046223614e-4
ENSMUSG00000060534.15,3.5124812838189883e-4
ENSMUSG00000054843.8,3.620018390108169e-4
ENSMUSG00000085981.1,3.6997391632690243e-4
ENSMUSG00000059588.13,3.7947078019777625e-4
ENSMUSG00000003746.15,3.9056094243728644e-4
ENSMUSG00000041592.16,4.113191907570562e-4
ENSMUSG00000037605.16,4.1383507452720443e-4
ENSMUSG00000045962.16,4.1494928027336085e-4
ENSMUSG00000096768.7,4.6390652776615385e-4
ENSMUSG00000024896.8,4.6432124256650184e-4
ENSMUSG00000047454.11,4.774423888943023e-4
ENSMUSG00000051910.13,4.803952452719913e-4
ENSMUSG00000057098.14,4.8317636991005114e-4
ENSMUSG00000035967.15,4.943928760274073e-4
ENSMUSG00000032216.14,4.983388964240383e-4
ENSMUSG00000034751.16,5.178448003547564e-4
ENSMUSG00000064337.1,5.291326746580642e-4
ENSMUSG00000060012.7,5.540646065847087e-4
ENSMUSG00000058571.10,5.540646065847087e-4
ENSMUSG00000032826.17,5.687966561154115e-4
ENSMUSG00000031328.15,5.797250605252413e-4
ENSMUSG00000047495.15,5.916926601284093e-4
ENSMUSG00000024286.7,5.940074545242385e-4
ENSMUSG00000057098.14,5.975807752634112e-4
ENSMUSG00000069919.7,6.140843501147684e-4
ENSMUSG00000024456.16,6.265099810609489e-4
ENSMUSG00000043019.12,6.274252739453986e-4
ENSMUSG00000039683.16,6.412215204093279e-4
ENSMUSG00000059439.15,6.474328253761703e-4
ENSMUSG00000018412.16,6.654702951118881e-4
ENSMUSG00000032238.17,6.750291440106328e-4
ENSMUSG00000038679.16,6.85438206244693e-4
ENSMUSG00000031561.16,7.034332111772585e-4
ENSMUSG00000035569.17,7.180872829541472e-4
ENSMUSG00000061533.15,7.652180676236886e-4
ENSMUSG00000107047.1,8.298906188491279e-4
ENSMUSG00000050103.17,8.376983694267587e-4
ENSMUSG00000035967.15,8.512691861025441e-4
ENSMUSG00000052544.9,8.628015434132065e-4
ENSMUSG00000022858.15,8.664876935059092e-4
ENSMUSG00000047495.15,9.261506400552962e-4
ENSMUSG00000070544.6,9.337706275842669e-4
ENSMUSG00000034480.18,9.340270455650626e-4
ENSMUSG00000033417.15,9.445300664524956e-4
ENSMUSG00000062991.7,9.483764985466254e-4
ENSMUSG00000037138.17,9.617965406817292e-4
ENSMUSG00000027797.15,9.747099679560591e-4
ENSMUSG00000020100.15,9.747099679560591e-4
ENSMUSG00000004698.10,9.887384043132548e-4
ENSMUSG00000021596.16,9.934896114181981e-4
ENSMUSG00000028465.16,0.0010068658125589128
ENSMUSG00000020671.8,0.0010515498872008429
ENSMUSG00000047495.15,0.0011313624167993263
ENSMUSG00000031561.16,0.0011392377251957593
ENSMUSG00000026234.12,0.0012108916004689304
ENSMUSG00000027035.10,0.0012322752476020312
ENSMUSG00000020143.15,0.001234834934865953
ENSMUSG00000031453.16,0.00126947179329149
ENSMUSG00000063063.12,0.0013649892324611936
ENSMUSG00000020954.15,0.001439458288307551
ENSMUSG00000025997.13,0.0014414968530180783
ENSMUSG00000036109.17,0.0015046841371568495
ENSMUSG00000048583.16,0.0015721603691695738
ENSMUSG00000036617.16,0.0015747973731007282
ENSMUSG00000098973.1,0.0016470591631107924
ENSMUSG00000022265.6,0.001674586404622724
ENSMUSG00000023026.15,0.0017219843164414344
ENSMUSG00000020176.17,0.0017244293018932413
ENSMUSG00000007613.15,0.0017542930939146368
ENSMUSG00000041112.15,0.0017937634551842174
ENSMUSG00000018412.16,0.0018562524757609379
ENSMUSG00000069769.13,0.0018854449823862945
ENSMUSG00000033417.15,0.0019777037784170773
ENSMUSG00000031558.15,0.0019945603248103217
ENSMUSG00000036371.6,0.0019964074807190964
ENSMUSG00000079157.4,0.0020409579710373126
ENSMUSG00000022309.8,0.002054042000776281
ENSMUSG00000036158.12,0.002088514675080045
ENSMUSG00000024052.17,0.0021074096965192353
ENSMUSG00000054843.8,0.002127266624405716
ENSMUSG00000024867.14,0.0021760493895567573
ENSMUSG00000053477.16,0.0021964509333135232
ENSMUSG00000033768.16,0.0021966387873311516
ENSMUSG00000040003.18,0.002289567088686868
ENSMUSG00000066687.5,0.0023061914887132716
ENSMUSG00000052516.17,0.002312393724179501
ENSMUSG00000004356.7,0.002326582906100586
ENSMUSG00000038608.15,0.002329650400140472
ENSMUSG00000098318.7,0.0023483331587006873
ENSMUSG00000041592.16,0.002353014124349967
ENSMUSG00000037174.18,0.0023698065633322375
ENSMUSG00000030257.16,0.0023774524533299785
ENSMUSG00000027238.17,0.0023986250879864256
ENSMUSG00000054932.6,0.0024354456066814083
ENSMUSG00000032399.8,0.002477598131090357
ENSMUSG00000033721.16,0.0026281452866669173
ENSMUSG00000026737.12,0.0026624795409382605
ENSMUSG00000054932.6,0.0027274069634669195
ENSMUSG00000090059.4,0.002732657929495723
ENSMUSG00000028033.16,0.002738473560780449
ENSMUSG00000058571.10,0.0027521636057462892
ENSMUSG00000050103.17,0.0028684468470086735
ENSMUSG00000027763.13,0.002883450701003619
ENSMUSG00000078919.10,0.002917698282442659
ENSMUSG00000024548.11,0.002969400503658775
ENSMUSG00000036371.6,0.003052014011230274
ENSMUSG00000096768.7,0.0030527407081242584
ENSMUSG00000022272.17,0.0031721494756053762
ENSMUSG00000039717.16,0.0032565508707389826
ENSMUSG00000036180.15,0.0032565508707389826
ENSMUSG00000041592.16,0.003257684335698005
ENSMUSG00000056476.13,0.003306847364142752
ENSMUSG00000036158.12,0.0034054549494527435
ENSMUSG00000063887.13,0.0036101055101850103
ENSMUSG00000004698.10,0.0036127018762998667
ENSMUSG00000063873.10,0.0037340311833443736
ENSMUSG00000052516.17,0.003768768823758579
ENSMUSG00000093514.3,0.003850145365801058
ENSMUSG00000067158.9,0.003907528699598008
ENSMUSG00000041815.13,0.0039770347312639825
ENSMUSG00000028389.11,0.004004664673309902
ENSMUSG00000031644.19,0.004043953680206388
ENSMUSG00000027763.13,0.004058384676777977
ENSMUSG00000016087.13,0.004075983154725336
ENSMUSG00000039361.11,0.004092086192903633
ENSMUSG00000052305.6,0.00426022629176076
ENSMUSG00000064115.13,0.004319296981006902
ENSMUSG00000029687.16,0.004340751657120324
ENSMUSG00000042426.5,0.00458928899545551
ENSMUSG00000046876.15,0.004608993811371393
ENSMUSG00000064345.1,0.004706044466147417
ENSMUSG00000028677.18,0.0047719887302186586
ENSMUSG00000045962.16,0.004833647713408186
ENSMUSG00000024052.17,0.004917184409424306
ENSMUSG00000031004.8,0.004921984812831704
ENSMUSG00000024286.7,0.004979283865885449
ENSMUSG00000052331.14,0.005106144809721957
ENSMUSG00000024544.8,0.005106144809721957
ENSMUSG00000018501.17,0.005195284266188098
ENSMUSG00000024109.18,0.005221308301846698
ENSMUSG00000022272.17,0.005231420708354641
ENSMUSG00000018654.17,0.005244742065707511
ENSMUSG00000030671.9,0.005255983735301634
ENSMUSG00000021823.9,0.005271284871359742
ENSMUSG00000052085.6,0.005355510646847285
ENSMUSG00000029167.13,0.005363077421658897
ENSMUSG00000025234.11,0.005729690990119297
ENSMUSG00000020048.13,0.005808006640347922
ENSMUSG00000046808.17,0.005811597199658863
ENSMUSG00000048915.12,0.005841064303508593
ENSMUSG00000085936.7,0.00607656019521972
ENSMUSG00000061731.9,0.006144654296226981
ENSMUSG00000057315.14,0.006264685374162504
ENSMUSG00000085757.7,0.0065772350133295075
ENSMUSG00000022883.10,0.006633900612449265
ENSMUSG00000024052.17,0.007048909630343428
ENSMUSG00000022883.10,0.00710703027168067
ENSMUSG00000097536.2,0.007361726393643938
ENSMUSG00000031129.9,0.0074499004437877155
ENSMUSG00000032399.8,0.0076458482981800946
ENSMUSG00000055639.16,0.007693490664942696
ENSMUSG00000029763.17,0.007805101585191239
ENSMUSG00000055653.13,0.007919022470153681
ENSMUSG00000097048.7,0.007999291759372884
ENSMUSG00000033278.9,0.008106109411603302
ENSMUSG00000055639.16,0.00812179942850221
ENSMUSG00000020954.15,0.008137659286646169
ENSMUSG00000101447.1,0.008225070753068974
ENSMUSG00000022858.15,0.008227128595789945
ENSMUSG00000042446.16,0.008462924979165174
ENSMUSG00000062209.15,0.008709312314829312
ENSMUSG00000096054.3,0.009119538748095667
ENSMUSG00000069919.7,0.009126953013564174
ENSMUSG00000027210.20,0.009132707633636128
ENSMUSG00000098318.7,0.009154317351598247
ENSMUSG00000020671.8,0.009352448611277169
ENSMUSG00000040213.13,0.00936995391882017
ENSMUSG00000033768.16,0.009533439589155571
ENSMUSG00000048583.16,0.009583256849005213
ENSMUSG00000056073.15,0.00971657478544139
ENSMUSG00000042426.5,0.00979148482941074
ENSMUSG00000028565.18,0.009926545973381282
ENSMUSG00000031561.16,0.009961309843739843
ENSMUSG00000029763.17,0.010070160307932688
ENSMUSG00000041112.15,0.0100804955932888
ENSMUSG00000039361.11,0.010339664399833961
ENSMUSG00000034800.15,0.010416327939970842
ENSMUSG00000021068.15,0.01048372580774089
ENSMUSG00000034751.16,0.01062339084514955
ENSMUSG00000060429.11,0.010722074150487438
ENSMUSG00000037926.15,0.010759948129062316
ENSMUSG00000025993.10,0.01092101285483319
ENSMUSG00000020189.13,0.010947777485794806
ENSMUSG00000036779.12,0.011215829607729296
ENSMUSG00000070544.6,0.01130937978286892
ENSMUSG00000031644.19,0.011398825077715606
ENSMUSG00000041012.4,0.011465196203007672
ENSMUSG00000042446.16,0.011877822820343949
ENSMUSG00000056758.14,0.011907515606915093
ENSMUSG00000032238.17,0.012090098663393728
ENSMUSG00000034154.15,0.012128200973858173
ENSMUSG00000051910.13,0.01219924242545334
ENSMUSG00000062190.12,0.012241755705284765
ENSMUSG00000050064.14,0.012364651072738706
ENSMUSG00000034663.13,0.012388472177468838
ENSMUSG00000030102.11,0.012436148746206565
ENSMUSG00000065954.11,0.01281174061492332
ENSMUSG00000017288.15,0.012875915778848633
ENSMUSG00000097048.7,0.012884348039051089
ENSMUSG00000030921.17,0.013430556461950406
ENSMUSG00000030327.8,0.013698446033656216
ENSMUSG00000024661.6,0.013716266075974657
ENSMUSG00000021939.7,0.013837562328796424
ENSMUSG00000069769.13,0.013877660684161762
ENSMUSG00000027009.18,0.013880595535184123
ENSMUSG00000040274.11,0.013880595535184123
ENSMUSG00000037940.17,0.014109064813568105
ENSMUSG00000021340.12,0.014109064813568105
ENSMUSG00000031328.15,0.014351475008415068
ENSMUSG00000022587.14,0.014786440789345762
ENSMUSG00000085981.1,0.015180299267217331
ENSMUSG00000036617.16,0.015617324126343809
ENSMUSG00000030691.15,0.015856772739647983
ENSMUSG00000063887.13,0.01601153309097607
ENSMUSG00000047907.11,0.01677150324506457
ENSMUSG00000020354.15,0.016997084941366546
ENSMUSG00000025790.14,0.017462797750367385
ENSMUSG00000079157.4,0.017504996586108348
ENSMUSG00000047907.11,0.01787961220942037
ENSMUSG00000059439.15,0.017993152036138757
ENSMUSG00000024661.6,0.017993152036138757
ENSMUSG00000022536.13,0.018619538148638173
ENSMUSG00000035649.17,0.019516494318562134
ENSMUSG00000029765.12,0.019536851293552426
ENSMUSG00000106106.2,0.019627681555441385
ENSMUSG00000042446.16,0.019642402894394593
ENSMUSG00000039031.15,0.019715544951663336
ENSMUSG00000025997.13,0.019832175686436974
ENSMUSG00000035569.17,0.020012620847350004
ENSMUSG00000027210.20,0.020226765295925413
ENSMUSG00000025993.10,0.020494968867465407
ENSMUSG00000051747.14,0.020702178242618163
ENSMUSG00000022311.15,0.02101623886639449
ENSMUSG00000022883.10,0.02101623886639449
ENSMUSG00000052572.16,0.021565515256481992
ENSMUSG00000085981.1,0.021649825553360168
ENSMUSG00000031712.10,0.02168734110694108
ENSMUSG00000041592.16,0.02168734110694108
ENSMUSG00000090935.10,0.022311909664744837
ENSMUSG00000002985.16,0.022488201722485026
ENSMUSG00000037138.17,0.022741504948794167
ENSMUSG00000055639.16,0.023055660210007108
ENSMUSG00000029368.10,0.023539246400003187
ENSMUSG00000022265.6,0.024617297490727958
ENSMUSG00000037605.16,0.024757561762373426
ENSMUSG00000089809.9,0.025432229439061604
ENSMUSG00000004633.17,0.025790403461305275
ENSMUSG00000032238.17,0.025872925437878412
ENSMUSG00000055653.13,0.025912650534885128
ENSMUSG00000035569.17,0.025930578424241985
ENSMUSG00000025790.14,0.02640535312837637
ENSMUSG00000024985.18,0.026873496987754986
ENSMUSG00000053641.9,0.026899182933286813
ENSMUSG00000054640.14,0.027223706270350263
ENSMUSG00000022265.6,0.027417930818351866
ENSMUSG00000040732.18,0.027697432575865273
ENSMUSG00000031561.16,0.028253480215133374
ENSMUSG00000085568.7,0.02880339858743654
ENSMUSG00000040430.18,0.029015498292128402
ENSMUSG00000090386.9,0.029278072077055864
ENSMUSG00000026234.12,0.029517775705272798
ENSMUSG00000039717.16,0.029546952056994015
ENSMUSG00000001542.6,0.029592978900127784
ENSMUSG00000031712.10,0.030069842062445677
ENSMUSG00000026234.12,0.03015051922224098
ENSMUSG00000024251.9,0.030399471634557806
ENSMUSG00000027763.13,0.030754380770527723
ENSMUSG00000043019.12,0.030856613201742045
ENSMUSG00000040506.16,0.031059022968343782
ENSMUSG00000040506.16,0.03152154184801194
ENSMUSG00000039717.16,0.03187829567521596
ENSMUSG00000031712.10,0.03191804393660683
ENSMUSG00000025453.16,0.03202683743558248
ENSMUSG00000029167.13,0.03214266944394758
ENSMUSG00000035569.17,0.03216240208160528
ENSMUSG00000031799.9,0.03255804530103836
ENSMUSG00000062991.7,0.03312907865632664
ENSMUSG00000027692.16,0.03318630992048086
ENSMUSG00000026353.9,0.03365802211779963
