gene,padj
Cacna2d4,0.09003617598999475
Fer1l6,0.09011650116505626
Foxg1,0.09011793747934516
Epha7,0.0902507719156818
Arrdc3,0.09027794615685454
Btbd3,0.09036339848002373
Brinp1,0.09039186206983081
Ano4,0.09086221908162276
1700017B05Rik,0.09089454775184404
Ift122,0.09162952382761598
A330008L17Rik,0.09193491357968096
Cenpc1,0.09207471687046799
Lipi,0.09208062947497972
1810007C17Rik,0.09211247653270575
4930578E11Rik,0.0922425259083729
Arhgef10l,0.09245222929014663
Awat2,0.0925263700284363
Iftap,0.0925263700284363
Sulf2,0.09255752083857847
Syt13,0.09267936847614092
Eef2kmt,0.09273058938063307
Gna14,0.09281833862817468
Gtpbp4,0.09287505160712364
Osbpl5,0.09298133003787905
Prmt6,0.09300995716426994
Mir7094-2,0.0930990256760506
Mir100hg,0.09314594374135335
A830018L16Rik,0.0932602243853279
Stox2,0.0935527965735561
Susd6,0.09358349297097938
Ehbp1,0.0936909491128076
Mcph1,0.09369162523821357
Esrrb,0.09396976867706011
Gm6260,0.09396976867706011
Kcnq5,0.09403840076880726
Mark1,0.09412330535973944
4930440C22Rik,0.09464473556460325
Klhl4,0.09464473556460325
Nt5dc3,0.09464473556460325
Sox1ot,0.09480755359175808
Taok3,0.09482299765019012
Ythdf3,0.09503248091232877
D030025E07Rik,0.09510543671521271
Nav3,0.09530371197624922
Hspa8,0.09539961501821874
4933440J02Rik,0.09542949788630488
Slc10a2,0.0954456280277252
Adra1b,0.09545696824811135
Rbfox1,0.09545696824811135
Adarb2,0.09555891502494739
Cdc73,0.09555891502494739
Mir7232,0.09555891502494739
Slc30a8,0.0956064168915131
Nell2,0.09659283479792932
Khdrbs2,0.09668340084632482
Acaca,0.09712113379278711
Astn2,0.09735497109708352
Iqgap2,0.09735497109708352
Frk,0.09747090402920558
Sh3rf1,0.09747090402920558
Katnal1,0.09751995718378552
Adra1a,0.0975555014854162
Ywhaq,0.09794127782237211
Cdhr3,0.09799131320351018
Pid1,0.09799247219692148
Hgf,0.0980349990750095
Lrrc7,0.09808284035084154
Fam83b,0.09812529956470002
Pdzrn3,0.0981624305410003
Fgf10,0.09835902236570547
Gm12374,0.09853557336658292
4933406G16Rik,0.09857926429322358
Adcyap1,0.09857926429322358
Maip1,0.09857926429322358
Cplx2,0.09907069806442124
Ptprd,0.09907069806442124
Galc,0.09938292849684836
Stam2,0.09942892248018739
Ror1,0.09943726693685533
D3Ertd751e,0.09956389947506894
Gm12159,0.09980717054775251
Dock2,0.09999706256459824
Got2,0.09999706256459824
Acvr2a,0.10005766026592373
1700019M22Rik,0.10036311482901923
1700017G19Rik,0.10050461886177434
Rbfox3,0.10071632293325355
7420701I03Rik,0.10085356644402445
Frmd6,0.10099054552092152
Zfp385b,0.10099054552092152
Csgalnact1,0.10105597423860622
Smad3,0.10105597423860622
Cplx2,0.1010645752456098
Sqor,0.10119635146836087
Pik3c3,0.10130623634394188
Cd180,0.10172145404769645
Mmp16,0.10175631159902115
Hs3st3b1,0.10199887448312034
Tmem232,0.10202670984693636
Slc39a11,0.10217374381370185
Fzd10os,0.10230377367807501
Atxn1,0.10236309075587853
Tnks,0.10254917944476276
Rspo3,0.10257341369332812
Ranbp17,0.1026774310502392
Adam9,0.1027277832049567
Spata31e2,0.10280288799750675
Adra1b,0.10290575154611588
Kctd15,0.10290575154611588
Rprl1,0.10305792583488939
Fstl5,0.10323660075383388
9330117O12Rik,0.10329873544539868
Bmpr1b,0.10343116852804742
Ehbp1,0.10343116852804742
Nck2,0.10343116852804742
Gm15217,0.10348039722502887
Unc5d,0.10348039722502887
1700017J07Rik,0.10348792794956678
H3f3a,0.10348792794956678
Ccdc179,0.10350885100936097
Ostf1,0.10350885100936097
Tdrd3,0.10350885100936097
Izumo3,0.1036740159559339
Ttc6,0.1036740159559339
Zfp217,0.1036740159559339
4933417E11Rik,0.10398935858740416
Sall1,0.1041864705223582
Btbd3,0.10472556028448274
Gm10754,0.10483620046116054
Cemip2,0.10484898549316193
Mir6238,0.10485080007640829
Sugct,0.10485080007640829
4930448C13Rik,0.10521383231160732
Cfap299,0.10521383231160732
Mir148a,0.10521383231160732
Zfp532,0.10521383231160732
Dnah6,0.10523577602932113
Fgf9,0.10523577602932113
4930554C24Rik,0.10554312729678408
Camk1d,0.10600586421538699
Efcab2,0.10609436282415444
N4bp1,0.10616055061222988
Bdnf,0.10643104639403982
Gnpda2,0.10672568052333972
Galntl6,0.1067668427793243
Marchf4,0.10684664476896816
Adgrl4,0.1070273463927904
Pudp,0.10734279599081625
Samd5,0.1078613911385465
Mettl15,0.10817645650142224
Zfp423,0.10840309258430933
9330178D15Rik,0.10844626023758004
Rps24,0.10844626023758004
Aff2,0.10925718338194651
Klf3,0.1094589255391816
Fyn,0.10952375389340253
Nfe2l2,0.11032116778165765
Sptbn1,0.11050483094962275
Slc14a2,0.11073947076779973
Dnaaf9,0.11085178951017517
Gda,0.11085178951017517
Galnt13,0.11085985036557316
Nalf1,0.11094355057025232
Ednrb,0.11140567729839192
Kcnj3,0.11141817909967439
Styxl2,0.11159642057564699
Tox3,0.11159642057564699
Dpp6,0.11190395558433679
Rad51b,0.11190395558433679
Hmcn2,0.11202099102712458
Anks1b,0.11203743412589838
Brwd3,0.1121755482416583
Mir124-2hg,0.1122307547600082
AI606473,0.1123389542443956
1700129C05Rik,0.11257250757338783
Csnk1g3,0.11315819853269164
Pmp22,0.11348329946126336
Trabd2b,0.11391015623332976
1700034K08Rik,0.11392136482946846
Ccdc178,0.1141523160172397
Got2,0.11456956979808128
Fbln1,0.11462985421326637
Chst11,0.11488097262579759
Impa2,0.11488097262579759
Nlgn1,0.11488097262579759
Hnf4g,0.11489021266935769
Dapk1,0.11511803864252826
Pcdh17,0.11553038904018156
Tead1,0.11592054073897777
Slco4c1,0.11624456688774415
Ldb2,0.1163516044048993
Megf6,0.11651506676033523
Foxp2,0.11688476124916843
Mir6370,0.11702813849005275
Nt5dc3,0.11709418849903654
1190028D05Rik,0.11719743348667129
Mgat4c,0.11754887162168755
Gfra2,0.11782951406645863
Lrrtm4,0.11782951406645863
Nbea,0.11802774851026027
Slc38a2,0.11840989029201708
Prkg2,0.11851180770403334
Thsd7a,0.11851180770403334
Eml6,0.11883469421843276
Gm33340,0.11883469421843276
Cdh20,0.11896490023896501
Zic1,0.11896490023896501
Pcbp3,0.11906394827394293
Dsel,0.11925655844471968
Epha6,0.11925655844471968
Rplp1,0.11932476622033233
Dennd4a,0.11953792566277062
Nubpl,0.11953792566277062
Zfat,0.11968451894664844
Gli2,0.12060286627683235
Galntl6,0.1210341138076345
Afap1,0.12113853886656308
Ptprz1,0.12113853886656308
Zfp608,0.12113853886656308
Zfp385b,0.12116111177929374
Ostf1,0.12184474596802383
Rab28,0.12195010861708498
Hao1,0.12201402351857785
Fstl5,0.12245774762179362
Olfm3,0.12245774762179362
Spcs3,0.12245774762179362
Ttc32,0.12248337891274513
Lgmn,0.12272208903065504
Nmur2,0.12280785259914659
Fbxl17,0.12291189204577618
Adamtsl1,0.12298382643893262
Isl1,0.12298382643893262
4930405L22Rik,0.12300490272544275
9530026P05Rik,0.12300490272544275
Gm5544,0.1231253273532216
Tmem117,0.1231253273532216
Gm20619,0.12345390813374958
Col13a1,0.12372996435116795
4933438B17Rik,0.12438627701882467
Shld1,0.12440512904395967
Xylt1,0.12476427461142683
Fhod3,0.12480099382567619
1110015O18Rik,0.12547740094776755
Mbnl1,0.1254804625294969
Cited2,0.12574113330173853
Ctnna2,0.12574113330173853
Ralgps2,0.12595656844205735
Vwa8,0.1261931496845038
4921531P14Rik,0.12623762262692978
Ust,0.1264119771499529
Tle1,0.12674151179018872
Vpreb1b,0.12679166517318233
Nol4l,0.12689558802900291
Csnka2ip,0.12697081400553759
Casz1,0.12709442825603612
Egr1,0.12781694337700758
Camk2d,0.1278242742887196
Ofcc1,0.1278242742887196
Cdh10,0.12817563095480783
Mir5127,0.12817563095480783
Mtus2,0.12817563095480783
Vpreb1b,0.12862325210407052
Sv2c,0.12885996055021123
Dicer1,0.1289821216799082
Lgmn,0.12902437633847053
Ghr,0.1292370316312335
Gm10635,0.12934653277575506
BC030500,0.12941259208206995
Disp3,0.12941259208206995
Fat1,0.12941259208206995
Vstm2a,0.12948550901809394
Fgf13,0.12957328081595934
Wwox,0.12965343500909318
Hnf4g,0.12979508381155933
Fat2,0.12983533156489302
Tbc1d4,0.12983533156489302
Tmem131l,0.12983533156489302
Tmem131l,0.12986489113378744
Ntm,0.1299039517265495
Zfp804b,0.1299039517265495
Sema3d,0.13011122517144572
Eif4g3,0.13025591776324089
4932435O22Rik,0.1302722358077775
9230114K14Rik,0.1304061741560993
Adam12,0.13047422018614202
Lipc,0.13054583427932018
Masp1,0.13072348468844772
Mrps6,0.13077179595900754
Cyb5b,0.13092246081114767
Nsun3,0.13114244242151138
Slco4c1,0.1312568960842464
Kcnq5,0.13130866114357762
4930405L22Rik,0.13137976930229456
Fgf14,0.13139003017572132
Kif16b,0.13139003017572132
Rorb,0.13139003017572132
Nedd4,0.13218477287133953
Atp6ap1l,0.1323587191366071
Nfix,0.1323587191366071
Ush2a,0.1329063064989343
Sntg1,0.13298992214827474
B3gat1,0.13301857637605888
Gm10745,0.13325092046952364
Neto1,0.13341431867033865
Irx1,0.13394106087007956
Ror1,0.1339540945848189
Gm2694,0.1341471555588968
Ctnnd2,0.134247848820199
Shank2,0.134247848820199
Acot10,0.1343680047705924
Ift122,0.1343680047705924
Bmp2k,0.13439556747770126
Slitrk1,0.13449918636830657
Taok3,0.13508190908027587
Gda,0.1350954950875833
Pappa,0.1353680052726697
Rgs7,0.13573797109446575
Igsf5,0.13581644784674723
Rybp,0.13581644784674723
Cd109,0.13590661282203526
4930555G21Rik,0.13649741639987892
Sel1l,0.13666482322255552
Gm7538,0.13681503979929055
Disc1,0.136903255839006
Dhx35,0.13695642444862346
Specc1,0.13698997838760318
Cfap299,0.1372209207934241
C230029F24Rik,0.13726344690664938
Lrp1b,0.13745342875087915
Nipbl,0.13745342875087915
Trabd2b,0.13745342875087915
Zfp960,0.13745342875087915
Spata19,0.13814048955577918
Fgf10,0.13815957155096983
Nwd2,0.13815957155096983
D3Ertd751e,0.1385273407955627
Frmd6,0.1385273407955627
Lingo1,0.1385273407955627
Spanxn4,0.13873744988634587
Ppfia2,0.13917002758385344
Bahcc1,0.13935550331312024
Lrrc7,0.13955738917123872
Hao1,0.139710102675397
4932441J04Rik,0.1397921950364917
Pcbp3,0.1397921950364917
Prr16,0.14002253892595976
Ttc28,0.14011352574454394
Gnaq,0.14014529278849877
Tmem132d,0.14037377181550142
4930558G05Rik,0.1405602565924408
Mir3961,0.1406267314114243
Hlcs,0.14065527271154754
Ahdc1,0.1413250847026652
Elfn1,0.14132590307549758
Tox3,0.14158061057620808
Gm4988,0.1416224761706298
4930431P22Rik,0.14170395467267408
1700101O22Rik,0.14173134693640438
Neto1,0.14173134693640438
Sdk1,0.1418177416706046
Disp1,0.1418892211380107
Ccdc202,0.14196313593065366
Mllt3,0.14196313593065366
Nxph1,0.14196313593065366
Palld,0.14196313593065366
Pinc,0.14196313593065366
Foxn3,0.1422224937629652
Dennd1a,0.14248899222626793
Tmem135,0.14248899222626793
Clvs1,0.14250590058168006
Igsf21,0.14250590058168006
Marchf1,0.14250590058168006
Zic4,0.14250590058168006
Cplx2,0.1425327472642696
Oprm1,0.1425327472642696
Prr30,0.1425600560250181
Mdfic2,0.14337346789273894
Foxn3,0.14340742541041307
Vgll3,0.14342100020637702
Ank3,0.1435898139821319
Fgf12,0.14361789577478665
Fndc1,0.14370994488263897
4930513D17Rik,0.14410410411252372
Apba1,0.14410410411252372
Mbp,0.14477219035399655
Ldlrad4,0.1448052008974564
Gm12911,0.14491985799617252
Efna5,0.1450020156466361
Adam9,0.14526772328775373
Kif16b,0.14528875581492517
Azin1,0.1454260723133052
Mdga2,0.14569120248590867
Diaph2,0.14590029885010733
St6galnac3,0.14607464104389234
Lcorl,0.14614612532933224
Thsd7a,0.14614612532933224
Tmc1,0.14614612532933224
Osbpl6,0.1465450953207206
Tbl1xr1,0.1468167031977872
Hhip,0.14694969167298766
Kcnd3,0.14694969167298766
Tenm3,0.14697837765742003
Rasd2,0.14699201465741543
Adamts14,0.14703619175380342
Gm19990,0.14763940516420027
4930465M20Rik,0.14781127420842702
Fig4,0.14809441358841435
Farp1,0.1481455369261764
Gm36595,0.1481455369261764
Prr30,0.1481455369261764
Ccser1,0.14816706659199408
Chordc1,0.148169234839585
Ptn,0.14829670861970423
Nrp1,0.1484343487494678
Cdhr3,0.14877973625310797
8430422H06Rik,0.14927749609451466
Cps1,0.14949469538473328
Slit3,0.15030048682247169
Galc,0.1503574865304966
1700022A22Rik,0.15071579330540164
Col11a1,0.15091178148750473
Cox7c,0.15091178148750473
Gm15501,0.15091178148750473
Arhgap20,0.15105737028456706
Elfn1,0.15141101833685686
6530403H02Rik,0.15222709945720156
Ryr2,0.15222709945720156
Sh2d4b,0.15242197624223733
Cadm2,0.15251229240624326
Eya1,0.15251229240624326
Slc35f1,0.15251229240624326
Vps41,0.15280369495304288
Spon1,0.15284928450790558
Mtpn,0.15326195790504948
1700008P02Rik,0.15361036126806182
Epb41l4b,0.1536525125349971
Spata31e2,0.15367315782647964
St6galnac3,0.1537382893367096
Dennd1a,0.1540121781375554
Cdh2,0.15448637557717718
Cttnbp2,0.15448637557717718
Fbn2,0.15448637557717718
Gbe1,0.15448637557717718
Gm32455,0.1549786372541765
Gm6602,0.1551594154341056
Klhl29,0.15522172288820157
Pecam1,0.1552822396868306
Vps8,0.15541774545012618
F13a1,0.15549315671701783
Nr4a3,0.15617590048890287
Oxr1,0.15624448915559594
Zfp704,0.15628039156171886
Negr1,0.1563731422010582
Micall2,0.15648151407877003
C330004P14Rik,0.15680623447986655
Arhgap20,0.15693736816670695
Pabpc4l,0.15714154105189118
Col1a1,0.15717542437606188
Bicc1,0.15720373666463677
Gm10440,0.15720373666463677
Notch3,0.15720373666463677
Rabgap1l,0.15728308739935054
Adam12,0.15738696785736472
Mapk4,0.1574010590613829
Nrg2,0.15763791700763505
4930432J09Rik,0.15765907039039334
Col4a1,0.15770259499832337
Btbd3,0.1580392585932157
Prkcb,0.1582155021094881
Dock1,0.15827720401056528
Pdha2,0.15850119008044997
Isl1,0.15851745439906043
Chst9,0.15877028834610876
7630403G23Rik,0.15887288642275968
Dysf,0.15903921220975986
Pcdha4b,0.15990111161884474
Slit2,0.16008824923940007
Bmper,0.16050794193970572
Chchd3,0.1610648335010425
Mir7094-2,0.1610648335010425
Tln2,0.1610905776426056
Macrod2,0.1619044727390884
Dkk2,0.1619803769354933
D5Ertd615e,0.1623896722778226
Hs6st1,0.1624820082237517
Prkd1,0.16275593551660286
Plpp4,0.1627753891327589
Tcf12,0.16283986520893068
1810053B23Rik,0.16291705650598523
D5Ertd615e,0.1629318129435119
Dynlrb2,0.1629484819413016
4933440J02Rik,0.1631095195056243
Rragc,0.1631095195056243
Zfp804b,0.16359122112216198
A330033J07Rik,0.16369857761354734
Hs3st1,0.16369857761354734
Luzp2,0.1637242570210622
Magi2,0.164030083037873
Galntl6,0.1648169930988193
4930546K05Rik,0.16492831431239827
Sall1,0.16504632898737134
Prkn,0.16509129850323612
Sema3a,0.16509776886264757
Sema3e,0.1651490812950223
Cald1,0.16525197169274092
Gm8096,0.16528104991057968
Rp1,0.16598575195456144
Arhgef26,0.16601932076939813
Gm20756,0.16626850412696176
Tasp1,0.16629457939203243
4930578E11Rik,0.16635103895113035
Lclat1,0.16635103895113035
Nrxn1,0.16635103895113035
Nova1,0.16656807675383084
Lipi,0.1671265930838706
Cntnap5b,0.16729890956251628
Tbx4,0.16735011683804582
Gabrg1,0.1674954935593649
Col6a4,0.16753621937820268
Srrm4,0.1678186517769438
Cnksr3,0.16801354041459635
4933406G16Rik,0.16837388505211365
Eif4g3,0.1686466225376385
Clic5,0.1689364196612043
Cdh12,0.16903236736164626
Triqk,0.16903236736164626
Sirpa,0.16917874284224346
Gm10440,0.16923923082846254
Lsamp,0.16923923082846254
E230032D23Rik,0.1693399686998155
Zfp36,0.16974092370982613
Bbs9,0.17035682848111303
Cnbd1,0.17035682848111303
Cntn3,0.17035682848111303
Col5a1,0.17036594136985866
Eefsec,0.17036594136985866
Arap2,0.17101992020963688
Magi1,0.17101992020963688
Pisd,0.17101992020963688
Prdm16,0.17101992020963688
Yes1,0.17101992020963688
Dleu7,0.17107127057619234
1700057H15Rik,0.17107967754028638
Itpr1,0.17124677176623554
Mrps6,0.17130807704259704
Fgf18,0.17152311177202897
Skap1,0.1717259314520874
4930511E03Rik,0.17216194427454717
Zmat4,0.17317834268972582
Grxcr1,0.1732436365668288
Ostf1,0.1732841716339336
D830032E09Rik,0.1732977994882206
Nsun3,0.1738828909381445
Cdh6,0.17428671802779808
Pabpc6,0.17428671802779808
Mcph1,0.17433754145775338
Kif2b,0.1743626881926964
Robo2,0.1744273067503326
Ski,0.1744273067503326
Grin2b,0.1746555928905359
Tcf12,0.1748229591177102
Rps6ka1,0.1749341847372022
Sema4d,0.1750934673413562
Mcc,0.17534904799832382
Bicc1,0.17564246025612573
Nectin1,0.17565912015236837
Bltp1,0.17566006468486023
Chst9,0.1761072226340341
Mpp7,0.17644867013334817
Grin2a,0.1767739188530941
Arhgef28,0.1769766561732158
Med13l,0.17730034648205958
Tbc1d32,0.17761910379630091
Rit2,0.1781446121815625
Mir100hg,0.17818235700526605
Col8a1,0.1788675791809333
Agtpbp1,0.17918358887105287
Dysf,0.1792886171725221
Car10,0.17968968087368237
Pcdh18,0.18008804141052817
Serpine2,0.18009380839479305
Gpat3,0.18032474491800088
Gm6249,0.1807737637369273
4930440C22Rik,0.18129225316674868
Adgrb1,0.18136487602328705
Aga,0.18168978151175416
Cox7c,0.18168978151175416
Lypd6b,0.18168978151175416
Zdhhc14,0.18181737526944397
Efnb2,0.1819150262654215
4930459L07Rik,0.18269701015656284
Usp46,0.18296805573083327
Stam2,0.18314690622934934
Psat1,0.18384807977279702
Mir6378,0.18403835072328595
Fbxl7,0.18421223856621016
Otol1,0.18426147788228137
Nrg1,0.1845704883189905
Zpld1,0.184619538445222
5730522E02Rik,0.18472288903716452
Kif5c,0.18546610797306615
Hlcs,0.18555290263728016
4930548K13Rik,0.18620358126429717
Dnajb9,0.18620358126429717
Fstl4,0.18620358126429717
Gm12866,0.18620358126429717
Gm20758,0.18620358126429717
Lsm14a,0.18620358126429717
Nectin1,0.18620358126429717
4933400L20Rik,0.18651038042844323
Vgll3,0.18662286399226205
Hycc1,0.18666284108996983
Srbd1,0.1872617405806316
4932441J04Rik,0.18792695519372848
1700034K08Rik,0.18794201608110211
Tbx4,0.18839706527374397
Kcnb2,0.18846894074887
Pcdh18,0.18846894074887
Tsc22d2,0.18848407482922683
4930405L22Rik,0.18908824040256708
Fry,0.18952508156549927
Magi3,0.1899018657439569
Pitx2,0.19022552780491014
Klf5,0.1905303801672247
Pdgfc,0.1905303801672247
Tank,0.1905303801672247
Mef2d,0.19071807352027076
Ksr2,0.19116707438110678
Ksr1,0.19123517099415027
Gramd2b,0.19146012510570717
4933402J10Rik,0.1923567638367664
Mei4,0.1923567638367664
Tmem135,0.1923567638367664
Ofcc1,0.19275063194728612
Ufm1,0.19275063194728612
Ofcc1,0.1931633933405893
Trerf1,0.19318521525861188
Akap13,0.1931918190340547
AU023762,0.19329501702499138
Umad1,0.19329501702499138
Dlgap1,0.19331681696921801
Mir148a,0.19337126318332265
Lbh,0.19366345955833048
Ptpn3,0.19385827877145173
Thsd4,0.19409576770363063
Brwd3,0.19432232768712848
Exoc4,0.19432232768712848
Gdnf,0.19507460691109535
Gm6249,0.19507460691109535
Hapstr1,0.19546816395766362
Tmem92,0.19606509288011933
Unc5d,0.196983406902067
4930546K05Rik,0.19723941477693965
Slc4a4,0.19723941477693965
2610035D17Rik,0.19735341892944347
Pcdh15,0.19753072166906943
Dnah6,0.19819806243212496
Plk2,0.19832726317754926
Apba1,0.1987605502262977
Rgs6,0.19890874119419813
Acvr2a,0.1989126999368741
Agbl4,0.1989126999368741
Gm20758,0.1989126999368741
1700019M22Rik,0.19964009700756238
Gm15501,0.19964009700756238
4930405D11Rik,0.2000692797747447
Ttc6,0.200255594012784
H2ab1,0.20049499253883565
6430553K19Rik,0.20056452416192058
Babam2,0.20070565810563087
Naaladl2,0.20070565810563087
Hhip,0.20072334360121827
Kcnip4,0.20083669907677032
Tafa4,0.20083669907677032
1700017J07Rik,0.20124838597678868
4930402F11Rik,0.20139425037264422
Eefsec,0.20141871169516767
6530403H02Rik,0.20215151012957205
Foxb1,0.20239935860813235
Rragc,0.20240622349364168
Hlcs,0.20251677469691937
4933412E24Rik,0.2025748090692462
Hs6st3,0.20258381209254422
Stat5b,0.20311529338915793
Bpgm,0.20315981314659615
Tex2,0.20315981314659615
Lrig3,0.20319470766988249
E130304I02Rik,0.20341003580674683
Zfp960,0.20357105448011686
6530411M01Rik,0.20363908608676726
Mef2c,0.20388664255059072
Gm4251,0.20424066873592325
Cdh9,0.2044222174362234
Gm32455,0.20466291376192333
Elfn1,0.2047032159680514
4930545E07Rik,0.2052780101449495
AA545190,0.2052780101449495
Ptpro,0.2053813666986276
Zfp619,0.2055287711836207
4933406G16Rik,0.205567365306002
Hmcn2,0.20565687046452907
Abca13,0.20581447557534893
Socs6,0.20581447557534893
Samd12,0.20582199774224097
Actb,0.20585134957848858
Pcbp3,0.20585134957848858
Maml3,0.20655807420153713
Slc30a8,0.20677523999485609
Osbpl5,0.20691361859900315
Rap2b,0.20694452448868664
Ntrk2,0.20699053783731905
Alk,0.2078729221801723
Prim2,0.2078729221801723
Rreb1,0.2078729221801723
Zfp536,0.2078729221801723
Cbln2,0.2098720937050995
D5Ertd615e,0.21006723523821438
Gm13985,0.2107596600455806
Ccser1,0.2112020653584577
Cdh11,0.2112020653584577
Dnaaf9,0.2112020653584577
Foxo3,0.2112020653584577
Grin2b,0.2112020653584577
Pdzk1ip1,0.2112020653584577
4933406K04Rik,0.21130456603967143
Adam12,0.21163446878123696
Nbea,0.2116881190093903
Col11a1,0.21198453963379285
Arap2,0.21228695103868286
Chst8,0.21263142325273654
Impg1,0.21335034626683774
Slc16a7,0.21335034626683774
Dcc,0.21341941419551722
2810404M03Rik,0.2136982107401851
Rybp,0.21377317752697814
Dab1,0.2141238532261725
Jam3,0.2141685670802078
Frmd4b,0.21463629153648953
1700028P15Rik,0.21478978981735145
Nav1,0.21478978981735145
Adamts14,0.21578162391404007
Zwint,0.21585433980418575
Tle3,0.21625299018252067
Zdhhc17,0.21665844557037797
Ankrd17,0.21721467358431776
Vps41,0.21721467358431776
Btbd3,0.2175272906032434
4930548K13Rik,0.2178250871898946
C330011F03Rik,0.21796198629279726
Tmco5,0.21811208956137848
Fryl,0.21834414351719014
Dpyd,0.2183830606428635
Tox3,0.21873797922774604
Ttc39c,0.2192093989515249
Egfem1,0.2194685967445223
Lef1,0.21972245426902878
Fgf18,0.21974274078139916
Zbtb20,0.21974372812495127
Nos1ap,0.2197885522096576
4930474G06Rik,0.2202258634720291
Samd12,0.22113335475435242
Acot10,0.22113389226453148
Ppp1r12b,0.22113389226453148
Lama2,0.22194749848273373
Gdnf,0.22261080862714375
Mrgpra3,0.22261080862714375
Spcs3,0.22306823229816292
Adarb2,0.22317142391299377
Mir148a,0.2232497622723549
Hs3st1,0.22339984657165582
Adcyap1,0.22351138347310134
Arhgap20,0.22351138347310134
Gm4265,0.22351138347310134
4933440J02Rik,0.22355902605048625
Wsb1,0.2235705443183897
Mtmr3,0.22396186048152797
9330117O12Rik,0.22399686151041995
Gm35496,0.2245332924657723
1700019C18Rik,0.2249599227448456
Ralyl,0.22532496833707946
Cox7c,0.22537337941614807
Cwc27,0.22652254014088571
Bod1l,0.22659105871801372
Ppp2r3a,0.22664768834931762
Olfm4,0.22708310435031662
Gm12633,0.22721004238234202
Tyrp1,0.22725889398654137
Arhgap26,0.22820454530353235
Tafa5,0.22820454530353235
Pcdh15,0.22904229207296656
Ppp1r12b,0.22965105453333104
Dthd1,0.23067765701194257
Mrgpra4,0.2307091768435679
Trim42,0.2307091768435679
Sema3a,0.23083675507338572
Gm36742,0.23149947268536802
Sfxn5,0.23271789724709743
D030025E07Rik,0.2327825937267963
Mir30d,0.23325250041814005
Btg1,0.23326104408536608
E230032D23Rik,0.23348901621585327
Mgat4c,0.23348901621585327
Rgs7bp,0.23348901621585327
Hmga2,0.2337666611250875
Gm20754,0.2342971564122524
Cacna2d4,0.23431911960620888
Gm10745,0.23498252431410283
Polr1d,0.2350822735015127
Rxra,0.23587311274967399
Prok2,0.235966410246642
Trabd2b,0.235966410246642
Htr2c,0.23684825018720312
Bnc2,0.23707672774451538
Igf1r,0.23727028211861959
Eya4,0.2375946528420408
Zfp804a,0.23766558532150853
Spcs3,0.2381189742582635
Vps41,0.23849839056464253
Nrg3,0.2385883392629009
Celf4,0.2386715510072986
Slc39a11,0.23908699679877993
Tbx18,0.23908699679877993
Prdm2,0.23914447614688225
Npr3,0.23965156697792278
Bcas3,0.23974748417661895
Slco6d1,0.23974748417661895
Map2k6,0.2398066396069517
Bahcc1,0.23999241162889137
Eya1,0.24004817695052436
Tle1,0.2406781228585151
Dennd1a,0.24074803272810696
F13a1,0.2409957884686686
Kirrel3,0.24115653622081756
Plekha5,0.24169407685977878
Slit2,0.24204708955266432
Ube2e2,0.24204708955266432
1700017L05Rik,0.2423853034053582
Lingo2,0.24240995696244383
9530026P05Rik,0.2433338024965549
4930474G06Rik,0.24361872475135307
Slc30a8,0.24383822551026962
9530068E07Rik,0.24385493964512925
Mark1,0.24400646730465936
Mzt1,0.24404132280795912
Tmc1,0.24460624838763947
Aldoart1,0.2446826205660606
Efna5,0.2446826205660606
Myo5b,0.2446826205660606
Nrip1,0.2446826205660606
Gabrg3,0.2450097194672031
1700031L13Rik,0.2458565588664616
1700025G04Rik,0.24593375728819292
Baiap2,0.24595815498150467
Mir23a,0.2460968147255275
Eef2kmt,0.24618735197869887
Igsf21,0.24625402645753355
Mycbp2,0.2465010906567362
Castor2,0.2466061021891777
Sall1,0.24664489441795467
Adam34,0.2467596856559157
Ice1,0.24691456287337743
Epb41l3,0.24761572365051887
Afap1l1,0.24768258557400696
Ttll5,0.24806492938871175
Grid1,0.24830684587217836
Adamts14,0.2485165118277764
Gm19689,0.24871061266663846
Sall1,0.24899755688708156
G6pd2,0.24914999027298979
Mdfic,0.2491512159724987
5033403F01Rik,0.24915739651692384
Gpc6,0.24915739651692384
Med10,0.24915739651692384
Arglu1,0.24929773383758322
Nkain2,0.2494643394636626
Gm16998,0.24951730283590318
Tmem114,0.24951730283590318
Slc4a1,0.24954080678033536
Mtx2,0.24979119290279525
Rragc,0.24979298196512595
Baiap2,0.2506908403767465
Pappa,0.25084136295531534
Cdh12,0.2510910049883284
Tle4,0.2510910049883284
Sipa1l1,0.2511008413080045
4930404A05Rik,0.2512112060930889
D630045J12Rik,0.25122385368923617
Iqcj,0.25122385368923617
Klhl2,0.2520070879020179
1700019C18Rik,0.252077993536073
Alx1,0.2524097282337767
Heatr5a,0.25249676476920907
Vstm2a,0.25249676476920907
Shroom3,0.25268974811894135
Dpp10,0.25346088231116404
Abca13,0.2539031827433172
Rbfox2,0.2540470345874317
Ptpn1,0.25498989786323956
Crtc1,0.25644822264923306
Zbtb7c,0.25644822264923306
4930546K05Rik,0.2564849815621406
D030024E09Rik,0.25660439900405846
Reln,0.2566753584052526
Gja5,0.257305911854362
Lhfpl3,0.2575398321068604
Fmo9,0.2577598809568147
Fam3c,0.25788580246043985
Pdzrn4,0.25788580246043985
Kif16b,0.2582826990234108
Gm20125,0.2590504955079361
